id,date,academicYear,weekday,scheduleType,unitCode,unitName,startTime,endTime,hours,hourlyWage,sourceHourSettingId,createdAt
ROW_1783913102560_78769,2025-11-17,114,星期一,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_26264,2025-11-17,114,星期一,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_96954,2025-11-17,114,星期一,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_22123,2025-11-17,114,星期一,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_94800,2025-11-17,114,星期一,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_26116,2025-11-18,114,星期二,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_49509,2025-11-18,114,星期二,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_51962,2025-11-18,114,星期二,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_12932,2025-11-18,114,星期二,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_13818,2025-11-18,114,星期二,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_78312,2025-11-18,114,星期二,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_72433,2025-11-19,114,星期三,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_61297,2025-11-19,114,星期三,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_42041,2025-11-19,114,星期三,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_40765,2025-11-19,114,星期三,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_44060,2025-11-19,114,星期三,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_71295,2025-11-19,114,星期三,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_30326,2025-11-20,114,星期四,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_72696,2025-11-20,114,星期四,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_45092,2025-11-20,114,星期四,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_67066,2025-11-20,114,星期四,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_62589,2025-11-20,114,星期四,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_65063,2025-11-20,114,星期四,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_66445,2025-11-21,114,星期五,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_18079,2025-11-21,114,星期五,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_37141,2025-11-21,114,星期五,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_87295,2025-11-21,114,星期五,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_98815,2025-11-21,114,星期五,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_62132,2025-11-21,114,星期五,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_88329,2025-11-22,114,星期六,開學(假日),U_A1,Unit_A1,09:00,18:00,22,196,HOUR_1783911866181_3389,2026-07-13T03:25:02.560Z
ROW_1783913102560_7151,2025-11-22,114,星期六,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102560_30428,2025-11-22,114,星期六,開學(假日),U_X6,Unit_X6,20:00,23:00,5,196,HOUR_1783912298626_771,2026-07-13T03:25:02.560Z
ROW_1783913102560_95083,2025-11-22,114,星期六,開學(假日),U_C1,Unit_C1,09:00,18:00,20,196,HOUR_1783912341169_4213,2026-07-13T03:25:02.560Z
ROW_1783913102560_13485,2025-11-23,114,星期日,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102560_2631,2025-11-23,114,星期日,開學(假日),U_X6,Unit_X6,08:00,23:00,11,196,HOUR_1783912378944_8942,2026-07-13T03:25:02.560Z
ROW_1783913102560_26573,2025-11-24,114,星期一,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_63326,2025-11-24,114,星期一,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_15824,2025-11-24,114,星期一,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_71616,2025-11-24,114,星期一,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_48837,2025-11-24,114,星期一,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_33368,2025-11-24,114,星期一,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_72477,2025-11-25,114,星期二,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_47489,2025-11-25,114,星期二,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_10849,2025-11-25,114,星期二,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_62504,2025-11-25,114,星期二,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_20351,2025-11-25,114,星期二,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_940,2025-11-25,114,星期二,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_66252,2025-11-26,114,星期三,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_27388,2025-11-26,114,星期三,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_76423,2025-11-26,114,星期三,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_48761,2025-11-26,114,星期三,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_16360,2025-11-26,114,星期三,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_86952,2025-11-26,114,星期三,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_51378,2025-11-27,114,星期四,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_13531,2025-11-27,114,星期四,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_50319,2025-11-27,114,星期四,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_10445,2025-11-27,114,星期四,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_70207,2025-11-27,114,星期四,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_97074,2025-11-27,114,星期四,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_86766,2025-11-28,114,星期五,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_56701,2025-11-28,114,星期五,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_17070,2025-11-28,114,星期五,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_12906,2025-11-28,114,星期五,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_68820,2025-11-28,114,星期五,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_99413,2025-11-28,114,星期五,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_82136,2025-11-29,114,星期六,開學(假日),U_A1,Unit_A1,09:00,18:00,22,196,HOUR_1783911866181_3389,2026-07-13T03:25:02.560Z
ROW_1783913102560_43699,2025-11-29,114,星期六,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102560_77966,2025-11-29,114,星期六,開學(假日),U_X6,Unit_X6,20:00,23:00,5,196,HOUR_1783912298626_771,2026-07-13T03:25:02.560Z
ROW_1783913102560_95337,2025-11-29,114,星期六,開學(假日),U_C1,Unit_C1,09:00,18:00,20,196,HOUR_1783912341169_4213,2026-07-13T03:25:02.560Z
ROW_1783913102560_25022,2025-11-30,114,星期日,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102560_55226,2025-11-30,114,星期日,開學(假日),U_X6,Unit_X6,08:00,23:00,11,196,HOUR_1783912378944_8942,2026-07-13T03:25:02.560Z
ROW_1783913102560_66044,2025-12-01,114,星期一,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_43167,2025-12-01,114,星期一,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_74534,2025-12-01,114,星期一,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_74290,2025-12-01,114,星期一,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_814,2025-12-01,114,星期一,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_39355,2025-12-01,114,星期一,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_31612,2025-12-02,114,星期二,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_30776,2025-12-02,114,星期二,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_80237,2025-12-02,114,星期二,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_56144,2025-12-02,114,星期二,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_27948,2025-12-02,114,星期二,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_64985,2025-12-02,114,星期二,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_71316,2025-12-03,114,星期三,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_1721,2025-12-03,114,星期三,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_33716,2025-12-03,114,星期三,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_64045,2025-12-03,114,星期三,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_95952,2025-12-03,114,星期三,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_75092,2025-12-03,114,星期三,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_26470,2025-12-04,114,星期四,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_99726,2025-12-04,114,星期四,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_52371,2025-12-04,114,星期四,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_34330,2025-12-04,114,星期四,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_80013,2025-12-04,114,星期四,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_75740,2025-12-04,114,星期四,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_24535,2025-12-05,114,星期五,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_81856,2025-12-05,114,星期五,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_86111,2025-12-05,114,星期五,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_30965,2025-12-05,114,星期五,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_66401,2025-12-05,114,星期五,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102560_59682,2025-12-05,114,星期五,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102560_78635,2025-12-06,114,星期六,開學(假日),U_A1,Unit_A1,09:00,18:00,22,196,HOUR_1783911866181_3389,2026-07-13T03:25:02.560Z
ROW_1783913102560_96554,2025-12-06,114,星期六,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102560_58642,2025-12-06,114,星期六,開學(假日),U_X6,Unit_X6,20:00,23:00,5,196,HOUR_1783912298626_771,2026-07-13T03:25:02.560Z
ROW_1783913102560_75793,2025-12-06,114,星期六,開學(假日),U_C1,Unit_C1,09:00,18:00,20,196,HOUR_1783912341169_4213,2026-07-13T03:25:02.560Z
ROW_1783913102560_68027,2025-12-07,114,星期日,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102560_46395,2025-12-07,114,星期日,開學(假日),U_X6,Unit_X6,08:00,23:00,11,196,HOUR_1783912378944_8942,2026-07-13T03:25:02.560Z
ROW_1783913102560_41456,2025-12-08,114,星期一,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102560_49398,2025-12-08,114,星期一,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102560_9221,2025-12-08,114,星期一,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102560_29590,2025-12-08,114,星期一,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102560_65888,2025-12-08,114,星期一,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_22225,2025-12-08,114,星期一,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_81349,2025-12-09,114,星期二,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_97863,2025-12-09,114,星期二,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_36538,2025-12-09,114,星期二,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_21797,2025-12-09,114,星期二,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_38416,2025-12-09,114,星期二,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_66408,2025-12-09,114,星期二,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_36637,2025-12-10,114,星期三,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_71796,2025-12-10,114,星期三,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_55183,2025-12-10,114,星期三,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_89792,2025-12-10,114,星期三,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_64873,2025-12-10,114,星期三,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_34120,2025-12-10,114,星期三,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_8136,2025-12-11,114,星期四,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_23644,2025-12-11,114,星期四,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_51559,2025-12-11,114,星期四,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_89822,2025-12-11,114,星期四,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_85390,2025-12-11,114,星期四,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_47379,2025-12-11,114,星期四,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_6170,2025-12-12,114,星期五,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_16875,2025-12-12,114,星期五,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_29270,2025-12-12,114,星期五,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_28393,2025-12-12,114,星期五,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_97614,2025-12-12,114,星期五,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_57949,2025-12-12,114,星期五,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_38494,2025-12-13,114,星期六,開學(假日),U_A1,Unit_A1,09:00,18:00,22,196,HOUR_1783911866181_3389,2026-07-13T03:25:02.560Z
ROW_1783913102561_48795,2025-12-13,114,星期六,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102561_31502,2025-12-13,114,星期六,開學(假日),U_X6,Unit_X6,20:00,23:00,5,196,HOUR_1783912298626_771,2026-07-13T03:25:02.560Z
ROW_1783913102561_90875,2025-12-13,114,星期六,開學(假日),U_C1,Unit_C1,09:00,18:00,20,196,HOUR_1783912341169_4213,2026-07-13T03:25:02.560Z
ROW_1783913102561_77284,2025-12-14,114,星期日,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102561_91467,2025-12-14,114,星期日,開學(假日),U_X6,Unit_X6,08:00,23:00,11,196,HOUR_1783912378944_8942,2026-07-13T03:25:02.560Z
ROW_1783913102561_47746,2025-12-15,114,星期一,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_20665,2025-12-15,114,星期一,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_43901,2025-12-15,114,星期一,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_34062,2025-12-15,114,星期一,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_2358,2025-12-15,114,星期一,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_96383,2025-12-15,114,星期一,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_43427,2025-12-16,114,星期二,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_13191,2025-12-16,114,星期二,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_66348,2025-12-16,114,星期二,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_17959,2025-12-16,114,星期二,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_40399,2025-12-16,114,星期二,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_65086,2025-12-16,114,星期二,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_2101,2025-12-17,114,星期三,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_63938,2025-12-17,114,星期三,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_17174,2025-12-17,114,星期三,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_3590,2025-12-17,114,星期三,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_96101,2025-12-17,114,星期三,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
